id,priority,status,role,title,deps,inputs,output,project_id,phase,workstream,exclusive_keys,size_class,quality_tier,risk_tier,wave_id,batch_hint,acceptance,compliance_profile,notes,min_capability_tier,context_class,tool_requirements,context_refs
TASK_INV_AUDIT_PROCUREMENT_01,22,BLOCKED,WORKER,"Audit supplier, purchase order and receiving workflow",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,ProcurementService;supplier and purchase tables;UI purchase pages,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PROCUREMENT_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,procurement,INV:AUDIT:PROCUREMENT,L,ANALYSIS,HIGH,W2,,"Trace requisition-to-PO-to-receipt-to-return lifecycle; assess approvals, partial receipts, over/under receipt, lead time, MOQ, price breaks, supplier performance and purchase history.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_ORDER_FULFILLMENT_01,23,BLOCKED,WORKER,"Audit order allocation, picking, shipping and completion workflow",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,OrderService;ShipmentService;orders;order_items;shipment_tasks,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_ORDER_FULFILLMENT_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,order_fulfillment,INV:AUDIT:FULFILLMENT,L,ANALYSIS,HIGH,W2,,"Assess order confirmation, allocation, split shipment, backorder, stock shortage, cancellation, address/logistics validation, picking/packing and completion consistency.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_TRANSFER_01,24,BLOCKED,WORKER,Audit inter-warehouse transfer and in-transit control,TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,TransferService;transfer_orders;transfer_items,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_TRANSFER_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,transfer,INV:AUDIT:TRANSFER,M,ANALYSIS,HIGH,W2,,"Evaluate draft/outbound/in-transit/receive/difference/exception flows; test ownership, partial receipt, merge behavior, rollback and stock ledger integrity.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_MASTER_DATA_01,25,BLOCKED,WORKER,"Audit product master data, aliases, categories, units and lifecycle",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,materials;material_aliases;product_categories;MaterialProfileService,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_MASTER_DATA_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,master_data,INV:AUDIT:MASTER_DATA,L,ANALYSIS,HIGH,W2,,"Assess SKU/part identity, naming, aliases, attributes, units, category governance, lifecycle status, duplicate prevention, merge/split rules and master-data ownership.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_BOM_COST_01,26,BLOCKED,WORKER,"Audit BOM, bundle and product cost capabilities",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,material_bom;CostService;BOM-related UI and services,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_BOM_COST_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,bom_cost,INV:AUDIT:BOM_COST,L,ANALYSIS,HIGH,W2,,"Assess BOM depth, quantity/unit, versioning, substitutes, roll-up cost, labor/process cost, bundle/kit semantics and whether current structure can support manufactured assemblies.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_PRICING_MARGIN_01,27,BLOCKED,WORKER,"Audit pricing, channel price and margin management",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,PricingService;pricing tables;productCommerce UI,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PRICING_MARGIN_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,pricing_margin,INV:AUDIT:PRICING,L,ANALYSIS,MEDIUM,W2,,"Assess list price, channel price, customer price, revisions, deal price, cost basis, gross margin, fees, promotions, price approval and history.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_IMPORT_EXPORT_BACKUP_01,28,BLOCKED,WORKER,"Audit import, export, backup and restore safety",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,ExcelImportService;ImportService;BackupService;CSV export;deploy,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_IMPORT_EXPORT_BACKUP_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,data_ops,INV:AUDIT:DATA_OPS,M,ANALYSIS,HIGH,W2,,"Evaluate preflight, idempotency, duplicate handling, rollback, validation, export completeness, backup retention, restore checks and disaster-recovery usability.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_OCR_AI_01,29,BLOCKED,WORKER,Audit OCR/AI recognition pipeline and human confirmation controls,TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,recognition.py;ocr_queue.py;recognition APIs;attachments;orders,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_OCR_AI_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,ocr_ai,INV:AUDIT:OCR_AI,XL,ANALYSIS,HIGH,W2,,"Assess provider abstraction, queue isolation, timeout/retry, confidence handling, duplicate screenshots, human confirmation, traceability, failure recovery and measurable recognition quality.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_PLATFORM_CONNECTOR_01,30,BLOCKED,WORKER,Audit marketplace/platform account and SKU mapping integration,TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,PlatformAccountService;TaobaoApiClient;platform_sku_mappings;platform credentials,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PLATFORM_CONNECTOR_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,platform_connector,INV:AUDIT:PLATFORM,L,ANALYSIS,HIGH,W2,,"Assess account isolation, credential storage, SKU mapping, sync idempotency, reconciliation, rate limits, manual fallback, multi-platform extensibility and order-source traceability.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_DASHBOARD_KPI_01,31,BLOCKED,WORKER,"Audit dashboard, alerts and decision-support metrics",TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,dashboard API;inventory warnings;front-end dashboard,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_DASHBOARD_KPI_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,dashboard_kpi,INV:AUDIT:KPI,M,ANALYSIS,MEDIUM,W2,,"Assess whether current dashboards drive actions; identify missing inventory turns, aging, stockout risk, purchase due, fulfillment SLA, dead stock, cash tied up, margin and exception KPIs.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_EXCEPTION_AUDITLOG_01,32,BLOCKED,WORKER,Audit exception handling and operation log completeness,TASK_INV_AUDIT_CAPABILITY_MAP_01;TASK_INV_AUDIT_DATA_MODEL_01;TASK_INV_AUDIT_API_PERMISSION_01,ExceptionService;operation_logs;service actions,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_EXCEPTION_AUDITLOG_01.md,INVENTORY_DEEP_AUDIT,BUSINESS_CORE,exception_auditlog,INV:AUDIT:EXCEPTION,M,ANALYSIS,HIGH,W2,,"Evaluate exception taxonomy, owner, SLA, reopen/close, root cause, escalation and whether every critical mutation has sufficient who/what/when/before-after evidence.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_PART_PARAMETRIC_01,40,BLOCKED,WORKER,Assess electronics component parametric master-data fitness,TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,materials;aliases;categories;profile fields;docs/OpenPnP物料搜索匹配移植说明.md,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PART_PARAMETRIC_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,part_parametric,INV:AUDIT:PART_PARAM,L,ANALYSIS,HIGH,W3,,"Evaluate MPN, manufacturer, package, footprint, value, tolerance, voltage/current/frequency, lifecycle, RoHS, datasheet, supplier SKU and searchable parametric attributes; propose schema.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_AVL_SUBSTITUTE_01,41,BLOCKED,WORKER,"Assess AVL, alternate parts and substitute management",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,materials;material_bom;supplier relations,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_AVL_SUBSTITUTE_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,avl_substitute,INV:AUDIT:AVL,L,ANALYSIS,HIGH,W3,,"Design gap analysis for approved vendors/manufacturers, preferred alternates, conditional substitutes, engineering approval, risk, lead time and shortage substitution traceability.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_REVISION_ECN_01,42,BLOCKED,WORKER,"Assess part revision, BOM revision and ECN/ECO change control",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,materials;material_bom;operation_logs;document metadata,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_REVISION_ECN_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,revision_ecn,INV:AUDIT:REVISION,L,ANALYSIS,HIGH,W3,,"Determine whether current model can preserve released revisions and effective dates; define ECN/ECO approval, impact analysis, supersession and traceability requirements.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_EBOM_MBOM_01,43,BLOCKED,WORKER,Assess engineering BOM to manufacturing BOM flow,TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,material_bom;CostService;procurement and warehouse flows,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_EBOM_MBOM_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,ebom_mbom,INV:AUDIT:EBOM_MBOM,L,ANALYSIS,HIGH,W3,,"Evaluate support for engineering structure vs manufacturing structure, phantom/kit items, reference designators, loss factors, packaging, process consumables and conversion governance.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_PROTOTYPE_SAMPLE_01,44,BLOCKED,WORKER,"Assess prototype, sample and engineering-stock workflows",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,inventory;orders;transfers;materials,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_PROTOTYPE_SAMPLE_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,prototype_sample,INV:AUDIT:PROTO,M,ANALYSIS,MEDIUM,W3,,"Define gaps for project-owned stock, engineering issue/return, sample gifting, lab stock, non-saleable stock, prototype build consumption and accountability.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_MRP_01,45,BLOCKED,WORKER,"Assess MRP, shortage explosion and replenishment planning",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,BOM;inventory;purchase orders;orders;safety stock,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_MRP_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,mrp,INV:AUDIT:MRP,XL,ANALYSIS,HIGH,W3,,"Determine requirements for gross/net demand, allocations, open POs, lead times, MOQ, safety stock, yield, due dates, multi-level BOM explosion and purchase/work-order suggestions.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_WORK_ORDER_01,46,BLOCKED,WORKER,"Assess production work orders, kitting, issue/return and completion",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,inventory;BOM;warehouse;cost services,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_WORK_ORDER_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,work_order,INV:AUDIT:WORK_ORDER,L,ANALYSIS,HIGH,W3,,"Gap-analyze work-order status, material reservation, kitting, issue, overissue, return, scrap, finished-goods receipt, partial completion and cancellation.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_LOT_SERIAL_TRACE_01,47,BLOCKED,WORKER,"Assess lot, serial number and end-to-end traceability",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,inventory;inventory_logs;orders;shipments;purchase receipts,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_LOT_SERIAL_TRACE_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,traceability,INV:AUDIT:TRACE,L,ANALYSIS,HIGH,W3,,Assess missing lot/serial genealogy from supplier receipt through build/test to shipment and RMA; define minimum traceability model for electronics modules.,SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_QC_NCR_01,48,BLOCKED,WORKER,"Assess incoming, in-process and final quality workflows",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,procurement;inventory;shipment;operation logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_QC_NCR_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,quality_control,INV:AUDIT:QC,L,ANALYSIS,HIGH,W3,,"Define gaps for IQC/IPQC/FQC/OQC, sampling, inspection records, quarantine, NCR, MRB, rework, scrap, supplier corrective action and release-to-stock.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_TEST_RECORD_01,49,BLOCKED,WORKER,"Assess product test data, calibration and equipment traceability",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,materials;documents;orders;operation logs,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_TEST_RECORD_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,test_record,INV:AUDIT:TEST,L,ANALYSIS,MEDIUM,W3,,"Assess linking serial/lot to RF/electrical test results, test reports, firmware version, operator, equipment, calibration status and pass/fail limits.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_DOC_CONTROL_01,50,BLOCKED,WORKER,"Assess drawings, datasheets, firmware and controlled-document linkage",TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,MaterialProfileService;image_assets.py;docs;material metadata,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_DOC_CONTROL_01.md,INVENTORY_DEEP_AUDIT,ELECTRONICS_RND,doc_control,INV:AUDIT:DOC_CONTROL,M,ANALYSIS,MEDIUM,W3,,"Evaluate controlled links/files, revision, approval, effective version, superseded files, checksum and access control for schematics, PCB, datasheets, firmware and test procedures.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
TASK_INV_AUDIT_SUBCONTRACT_01,51,BLOCKED,WORKER,Assess outsourced processing and consigned-material workflows,TASK_INV_AUDIT_MASTER_DATA_01;TASK_INV_AUDIT_BOM_COST_01;TASK_INV_AUDIT_STOCK_MODEL_01,procurement;inventory;transfers;BOM,projects/INVENTORY_DEEP_AUDIT/output/TASK_INV_AUDIT_SUBCONTRACT_01.md,INVENTORY_DEEP_AUDIT,MANUFACTURING,subcontract,INV:AUDIT:SUBCONTRACT,M,ANALYSIS,HIGH,W3,,"Define gaps for material sent to subcontractor, outside processing PO, WIP ownership, returned quantity, scrap, processing cost and supplier accountability.",SOFTWARE_ANALYSIS_V1,,3,M,git,projects/INVENTORY_DEEP_AUDIT/REQUIREMENTS_AND_TASK_PLAN.md;https://github.com/ZXYHtech/inventory
